business_id,name,address,city,state,postal_code,stars,review_count,RestaurantsDelivery,RestaurantsTakeOut,BusinessAcceptsCreditCards
EAyD-XhoMimnO7ZxOlzKgA,Dairy Queen,1050 E Philadelphia Ave,Gilbertsville,PA,19525,2,6,TRUE,TRUE,TRUE
I6JrQ5flpGN5C5U7Iyz5uQ,Philly Pretzel Factory,1885 Swamp Pike,Gilbertsville,PA,19525,2,11,TRUE,TRUE,TRUE
kQimxI9wOXrQjcdfwsOw-g,World of Coffees and Tea,"1811 N 15th St, Ste A",Tampa,FL,33605,2,22,TRUE,TRUE,TRUE
38yHZCHWgPZlDj5SqdNcpA,Mama Rosa's Pizza,1616 E 7th Ave,Tampa,FL,33605,2,121,TRUE,TRUE,TRUE
rOTmrvqRvxiWPKlnuUcL2w,Cheezy's Bistro & Speakeasy,1909 N 15th St,Tampa,FL,33605,2,7,FALSE,TRUE,TRUE
mhK2uIu7F06ypYdQ5ndmzg,McDonald's,3296 Rider Trl S,Earth City,MO,63045,2,9,TRUE,TRUE,TRUE
SgrFU_8cgwhkly1sS5pZBw,Steak ’n Shake,2221 First Capitol Dr,St. Charles,MO,63301,2,64,TRUE,TRUE,TRUE
nTSBlrhqzdoKZpRZf426tA,Taco Bell,2203 Droste Rd,Saint Charles,MO,63301,2,16,TRUE,TRUE,TRUE
UzaUGFMsLZPJa0F83Er0fg,U.S. Bank Branch,2608 W Clay St,St. Charles,MO,63301,2,9,FALSE,FALSE,FALSE
DTkEBlD5NJc3Y9Mij63-qg,Denny's,1423 S 5th St,Saint Charles,MO,63301,2,63,TRUE,TRUE,TRUE
ZfMDETGbFq0eAz8qLa5Aqw,Subway,1352 S 5th St,St Charles,MO,63301,2,13,TRUE,TRUE,TRUE
hWzDs6ZpeAqlKiL2-wMQzw,Pizza Hut,2440 W Clay St,Saint Charles,MO,63301,2,14,TRUE,TRUE,TRUE
qaw7ne8AorOJWP4trq4GPA,Imo's Pizza,2160 1st Capitol Dr,Saint Charles,MO,63301,2,58,TRUE,TRUE,TRUE
unyRtubkWWocY4ykotHLnQ,Cecil Whittakers Pizzeria,"2418 W Clay St, Ste B",Saint Charles,MO,63301,2,27,TRUE,TRUE,TRUE
6xMo7GodnX_7OzvIo9WFWg,Pizza Hut,4443 Pennell Rd,Aston,PA,19014,2,22,TRUE,TRUE,TRUE
KM4bIHEUEeqpK8innXeybg,Walgreens,3620 Concord Rd,Aston,PA,19014,2,6,FALSE,TRUE,TRUE
HrprPTeiXHPPlpLJ3wfljw,Walmart Neighborhood Market,1601 W Kennedy Blvd,Tampa,FL,33606,2,29,TRUE,FALSE,TRUE
YkNfdjwFtleFOOhHTvXUUQ,Walgreens,315 W Platt St,Tampa,FL,33606,2,45,FALSE,TRUE,TRUE
njmL9FjAekv4rEFz5mBTWg,Pizza Hut,614 W Platt St,Tampa,FL,33606,2,26,TRUE,TRUE,TRUE
TtFwubbGIKnVsx-0pa7KiQ,McDonald's,1520 W Kennedy Blvd,Tampa,FL,33606,2,58,TRUE,TRUE,TRUE
tK9HQkreX2_BSUGPhdtpwQ,KFC,1605 W Kennedy Blvd,Tampa,FL,33606,2,22,TRUE,TRUE,TRUE
TPFn081P757YhaTLiFo6tw,Domino's Pizza,4233 Edgmont Ave,Brookhaven,PA,19015,2,16,TRUE,TRUE,TRUE
_CbuP1zG_SqkEhVlkSIM1A,Wendy's,3521 Edgemont Avenue,Brookhaven,PA,19015,2,11,TRUE,TRUE,TRUE
qI0yhw9R1isxkBtO1JpBbA,Chick-fil-A,2551 N Dale Mabry Hwy,Tampa,FL,33607,2,125,FALSE,TRUE,TRUE
202GrPOZxLVRBLg8HcwSSQ,Chipotle Mexican Grill,2011 N Dale Mabry Hwy,Tampa,FL,33607,2,82,TRUE,TRUE,TRUE
8fGCwxodHba1u8p3rfv8bw,Burger King,2965 N Dale Mabry Hwy,Tampa,FL,33607,2,28,TRUE,FALSE,TRUE
MPfPq5gHYOPyWmjNTh_Y5Q,Paracas Tampa,3602 N Armenia Ave,Tampa,FL,33607,2,6,FALSE,TRUE,TRUE
Rq3Wjcg5ULV2yn-AwcmirA,McDonald's,4009 N Armenia,Tampa,FL,33607,2,18,TRUE,TRUE,TRUE
Gkfi3qXHH_FHvJ0_omUztg,McDonald's,1905 N Dale Mabry Hwy,Tampa,FL,33607,2,52,TRUE,TRUE,TRUE
FdLNzJYoe7U05uQSbK4zsA,Sonic Drive-In,2523 North Dale Mabry Hwy,Tampa,FL,33607,2,58,TRUE,TRUE,TRUE
Za9ilgZ-9VnTJnl2jKlQlA,Subway,2502 N Dale Mabry Hwy,Tampa,FL,33607,2,10,TRUE,TRUE,TRUE
_69Q6f_Whq0M8Z9HpkRctg,Tropical Smoothie Cafe,2911 N Dale Mabry Hwy,Tampa,FL,33607,2,13,TRUE,TRUE,TRUE
GQaSzSnRu6VDJNEv6bzA0w,Chipotle Mexican Grill,"2223 NW Shore Blvd, Ste FC 204",Tampa,FL,33607,2,32,TRUE,FALSE,TRUE
61WfILSR1C9n7jjRnIZehQ,Suki Hana,"2223 N West Shore Blvd, FC 205",Tampa,FL,33607,2,12,FALSE,TRUE,TRUE
oe5FaeuYjX-1Xr_ViirD9Q,Hardee's,2023 Zumbehl Rd,Saint Charles,MO,63303,2,15,TRUE,TRUE,TRUE
rX_UB0rdAavVJd6Wr5-o5w,Sonic Drive-In,2001 Old Highway 94 S,Saint Charles,MO,63303,2,22,TRUE,TRUE,TRUE
2ZLIyUiQ-TQjG3nyfKDnxA,Walmart Supercenter,2897 Veterans Memorial Pkwy,St Charles,MO,63303,2,32,TRUE,FALSE,TRUE
0VbQPOI8LqNpSmW4rcEMdQ,Pizza Hut,1608 Country Club Place Dr.,Saint Charles,MO,63303,2,14,TRUE,TRUE,TRUE
Ym8E4Lgi3IfH53YuG5WxIg,Golden Corral Buffet & Grill,1850 Zumbehl Road,Saint Charles,MO,63303,2,34,TRUE,TRUE,TRUE
FJCgmzfjlHgaRstj2tMAdw,Taco Bell,101 Niagara St.,East Alton,IL,62024,2,7,TRUE,TRUE,TRUE
6OnGimVNFS7Q2F8GRzuvog,Sonic Drive-In,103 Niagara St,East Alton,IL,62024,2,10,TRUE,TRUE,TRUE
QxT9M4trDTfAJc0fOWuNIg,CVS Pharmacy,1 West White Horse Pike,Berlin,NJ,8009,2,9,TRUE,FALSE,TRUE
CP0ozlSic2l34x8Ovz4cYg,Dunkin',235 S. White Horse Pike,Berlin,NJ,8009,2,7,TRUE,TRUE,TRUE
JQI0oBeRi5Q_Gg7cYNGL7Q,ShopRite of Berlin,200 Rte 73 N,Berlin,NJ,8009,2,13,TRUE,TRUE,TRUE
Bnc1g-D9sHTtBAF6STvC-A,Verizon,714 S Dale Mabry Hwy,Tampa,FL,33609,2,17,TRUE,TRUE,TRUE
4wy0zuo-j7uOckJeoJw4uQ,Nosh,111 S Dale Mabry Hwy,Tampa,FL,33609,2,57,FALSE,TRUE,TRUE
dYfBaOaV6bD9qM6atdMfzw,Burger King,611 S Dale Mabry Hwy,Tampa,FL,33609,2,18,TRUE,FALSE,TRUE
hyXrO6RoAi5GnTl8s72Pkw,Burger King,4565 W Kennedy Blvd,Tampa,FL,33609,2,34,TRUE,FALSE,TRUE
8bvmIUL9ApvwWF0bds4zpQ,Pizza Hut,402 S Dale Mabry Hwy,Tampa,FL,33609,2,37,TRUE,TRUE,TRUE
8iW9nmiG1EcfhWdmfbAuGw,CVS Pharmacy,102 S Dale Mabry Hwy,Tampa,FL,33609,2,13,TRUE,FALSE,TRUE
2yrg5ZIlKufnRpP5GEbPiQ,Pizza Hut,2386 Troy Rd,Edwardsville,IL,62025,2,17,TRUE,TRUE,TRUE
oPWvL0CffDnoastm_48SRg,Beauty Brands,6659 Edwardsville Crossing Dr,Edwardsville,IL,62025,2,20,FALSE,FALSE,TRUE
C_nkKXkN80Jwwcv5bhC_Tw,QDOBA Mexican Eats,"2100 Troy Rd, Ste 5",Edwardsville,IL,62025,2,34,TRUE,TRUE,TRUE
pBGQqWycY1-B1L1nYoBXvA,Steak ’n Shake,2382 Troy Rd,Edwardsville,IL,62025,2,41,TRUE,TRUE,TRUE
QuylwijIe5s-KTe5aIUguQ,China King,"1063 S State Rt 157, Ste 10",Edwardsville,IL,62025,2,23,TRUE,TRUE,TRUE
lVuGKyZ29_ysUtuIGkMEWw,Applebee's,21 Dillon Plaza Dr,High Ridge,MO,63049,2,5,FALSE,TRUE,TRUE
nRv9MgxFMhONywEpxyI6uw,McDonald's,4295 Us-130,Beverly,NJ,8010,2,15,TRUE,TRUE,TRUE
QlcQ6cBSKfK_upcBhAt8Yg,Wawa,4167 S Route 130,Edgewater Park,NJ,8010,2,12,TRUE,TRUE,TRUE
uDsr1guHz4G8fBvrZHpoPA,KFC,5311 W Baltimore Ave,Clifton Heights,PA,19018,2,26,TRUE,TRUE,TRUE
e7Gz3lB7LwH-qTzUqqtZsA,Boston Market,5200 Baltimore Park,Clifton Heights,PA,19018,2,24,TRUE,TRUE,TRUE
A5rMPen8GlDU6fabdbMbpg,Pizza Hut,300 W Baltimore Pike,Clifton Heights,PA,19018,2,15,TRUE,TRUE,TRUE
YQGfrfdW3hwobwHGIydiRw,Goodyear Auto Service,"273 W Baltimore Ave, Ste 281",Clifton Heights,PA,19018,2,9,FALSE,TRUE,TRUE
5cpb23lEQ5brolyKRVBhgA,McDonald's,531 Baltimore Pike,Clifton Heights,PA,19018,2,17,TRUE,TRUE,TRUE
eS9OxTalkEcOuUwPAJYQ7A,Denny's,5321 W Baltimore Pike,CLIFTON HEIGHTS,PA,19018,2,63,FALSE,TRUE,TRUE
OKKmFiXV0X3uTJmU2LdESA,Hungry Howie's Pizza & Subs,6207 E Hillsborough,Tampa,FL,33610,2,9,TRUE,TRUE,TRUE
kAhT_pFlNuL3yfhKrpYRWQ,McDonald's,1908 E Hillsborough Ave,Tampa,FL,33610,2,23,TRUE,TRUE,TRUE
-FIYPnxsg3kuHXx46zY18w,Denny's,5603 E Hillsborough,Tampa,FL,33610,2,50,TRUE,TRUE,TRUE
8z0MdXn-oeGgIyq7hU63Fg,Steak ’n Shake,5917 E Hillsborough Ave,Tampa,FL,33610,2,53,TRUE,TRUE,TRUE
nOry_Gpzt05z0yELmXBFcg,Walmart Supercenter,1720 E Hillsborough Ave,Tampa,FL,33610,2,26,TRUE,FALSE,TRUE
bxSy7cZC6OFXNLAV2QPOTw,Dunkin',3512 E Hillsborough Ave,Tampa,FL,33610,2,28,TRUE,TRUE,TRUE
J8j18KB--ZH4MjTQryPEpA,Burger King,4403 W Gandy Blvd,Tampa,FL,33611,2,11,TRUE,FALSE,TRUE
llscutPmO-mUdNce1CJmDw,Wendy's,4314 Gandy Blvd,Tampa,FL,33611,2,35,TRUE,TRUE,TRUE
eiGYExjwL-rxl7rP6i4trQ,Jimmy John's,4248 S Dale Mabry Hwy,Tampa,FL,33611,2,28,TRUE,TRUE,TRUE
hNBHvMSy3SQeVHfGI4vHKQ,Buffalo Wild Wings,4015 S Dale Mabry Hwy,Tampa,FL,33611,2,139,TRUE,TRUE,TRUE
Kyey3rqsPuNOgGlXuiqezQ,Chipotle Mexican Grill,3696 W Gandy Blvd,Tampa,FL,33611,2,100,TRUE,TRUE,TRUE
lLhm-u5kDFVHViFAFHDFqQ,Applebee's Grill + Bar,4411 W Gandy Blvd,Tampa,FL,33611,2,81,TRUE,TRUE,TRUE
R6a2iSKadKb9YO9tYNZoqA,KFC,4402 W Gandy Blvd,Tampa,FL,33611,2,26,TRUE,TRUE,TRUE
EGITUFVLb87GRKapMtZg-w,Dunkin',3820 S Dale Mabry Hwy,Tampa,FL,33611,2,42,TRUE,TRUE,TRUE
pXxYdmtrWY_gl7ezGFyM_g,Estela's,4015 S Dale Mabry Hwy,Tampa,FL,33611,2,27,FALSE,TRUE,TRUE
nROgQ9JIN0sjv-i5R1rHcA,McDonald's,4818 S Manhattan,Tampa,FL,33611,2,21,TRUE,TRUE,TRUE
z3WpAnlR_qs_ypgloGikZg,Verizon,5700 Route 42,Turnersville,NJ,8012,2,7,TRUE,TRUE,TRUE
FId1uY73JcswBn6oz5gTEQ,McDonald's,1521 Blackwood Clementon Rd,Blackwood,NJ,8012,2,24,TRUE,TRUE,TRUE
hjHWlYtCRLg7CjAIvtUGGg,Dunkin',651 College Dr,Blackwood,NJ,8012,2,12,TRUE,TRUE,TRUE
1kzNeQbACsnSGR0ubpsNbQ,McDonald's,5801 NJ-42,Turnersville,NJ,8012,2,7,TRUE,TRUE,TRUE
bcG5ySKHYxP0NtqCewbcCQ,Dunkin',5751 Route 42 South,Turnersville,NJ,8012,2,12,TRUE,TRUE,TRUE
btYJ5G9Vf5j9V3XpLhkMDw,Arby's,5600 Rte 42,Blackwood,NJ,8012,2,11,TRUE,TRUE,TRUE
raK6mV7gnMsGlaXlr4jwTg,Sakura,5360 Rt 42 N,Blackwood,NJ,8012,2,34,TRUE,TRUE,TRUE
aGV5zHNAIiD6_m48Tp2TnQ,Papa John's Pizza,2747 Street Road,Bensalem,PA,19020,2,23,TRUE,TRUE,TRUE
aVslIwCbkM8zEKcJ_c9qIg,TGI Fridays,3301 Street Rd,Bensalem,PA,19020,2,154,TRUE,TRUE,TRUE
1GQexCAjyG7DXClC0TU4Pg,Walgreens,2435 Street Rd,Bensalem,PA,19020,2,6,FALSE,TRUE,TRUE
yzz9gwayRptbwV7l5cHtRQ,McDonald's,1240 Bristol Pike,Bensalem,PA,19020,2,20,TRUE,TRUE,TRUE
nXITcMHchXTV0cHPvANOXw,Little Caesars Pizza,1984 St Rd,Bensalem,PA,19020,2,8,FALSE,TRUE,TRUE
8AjadowW4RO2t3hKEPppiA,Dairy Queen,3569 Hulmeville Rd,Bensalem,PA,19020,2,10,TRUE,TRUE,TRUE
Jo2zJoA818OmbiE-6HfghA,Golden Corral Buffet & Grill,1465 Street Rd,Bensalem,PA,19020,2,114,TRUE,TRUE,TRUE
LFoKjY1pvOgtVPOMjEwARw,Wendy's,2041 Street Rd.,Bensalem,PA,19020,2,21,TRUE,TRUE,TRUE
xxq8O3Z1HGJjk4qqSdn1ag,ACME Markets,"1336 Bristol Pike, Ste 100",Bensalem,PA,19020,2,10,TRUE,TRUE,TRUE
RPgiI4k8cSwta5C2gFkfTQ,Dunkin',330 W. Fletcher Ave,Tampa,FL,33612,2,34,TRUE,TRUE,TRUE
CREJoOA96P4ggzJCBhi5Xw,Burger King,9211 N Florida Ave,Tampa,FL,33612,2,11,TRUE,FALSE,TRUE
y3iKFTk_sgIXCT6fNcBn_Q,Chili's,2794 E Fowler Ave,Tampa,FL,33612,2,114,TRUE,TRUE,TRUE
3KXox3bYCZN4fapNpJ9LXA,Chicago Street Pizza,2770 University Square Dr,Tampa,FL,33612,2,16,TRUE,TRUE,TRUE
BDRIMu8pQ_XCcTIq5Q69Lg,Steak ’n Shake,1450 E Fowler Ave,Tampa,FL,33612,2,82,TRUE,TRUE,TRUE
crW3WgVBvfE14EzHD8jClA,McDonald's,2205 E Fletcher Ave,Tampa,FL,33612,2,24,TRUE,TRUE,TRUE
Ljtd29uAWCaGK046QuvPhQ,Popeyes Louisiana Kitchen,2701 E Busch Blvd,Tampa,FL,33612,2,18,TRUE,TRUE,TRUE
8tKV2XCp-kyKKxrScmOdtw,Chick-fil-A,2811 E Fowler Ave,Tampa,FL,33612,2,26,FALSE,TRUE,TRUE
z06yuwkwWjgXAxnlZKg1yw,Popeyes Louisiana Kitchen,2216 Fletcher Ave,Tampa,FL,33612,2,28,TRUE,TRUE,TRUE
WbI0hy9A41X0rYk3oKqnDw,China Buffet,1245 E Fowler Ave,Tampa,FL,33612,2,77,FALSE,TRUE,TRUE
ZDDoqzGHYVTxIKObhZHQLw,Burger King,3009 E Busch Blvd,Tampa,FL,33612,2,6,TRUE,FALSE,TRUE
NkDRMO8n4FHQLnWxbfstXQ,Franco's Pizza Ristorante,"1515 E Fletcher Ave, Ste B&C",Tampa,FL,33612,2,7,TRUE,TRUE,TRUE
b1QnW6xZOxVXMeA8r0cVxg,Pizza Hut,2550 E. Fowler Ave.,Tampa,FL,33612,2,36,TRUE,TRUE,TRUE
QLcmgt82NZkQiifVDA9sbQ,Jack in the Box,1202 Main St,Imperial,MO,63052,2,9,TRUE,FALSE,TRUE
7_mN08RcG_2S0Q4qMT2BdQ,Domino's Pizza,1271 Main St,Imperial,MO,63052,2,13,TRUE,TRUE,TRUE
DA_h6Kz5382NcSm4D6r_lQ,Taco Bell,2031 E Bearss Ave,Tampa,FL,33613,2,21,TRUE,TRUE,TRUE
uiWgs7U5wiCaysqTly6FlQ,Checkers,2598 Bearss Avenue East,Tampa,FL,33613,2,17,TRUE,TRUE,TRUE
E_gs5LBMr7SlNDbbq4_05Q,Popeyes Louisiana Kitchen,14901 N Florida Ave,Tampa,FL,33613,2,33,TRUE,TRUE,TRUE
GCy7T_i5RHSVuVGaUp9ILA,Walmart,1570 Chester Pike,Eddystone,PA,19022,2,26,TRUE,FALSE,TRUE
SuUzdrfo5lhR8mf7iVP0dw,Popeyes Louisiana Kitchen,1530 Chester Pike,Eddystone,PA,19022,2,15,TRUE,TRUE,TRUE
y-B-ukhP-i4D6ZGwTl2jRg,Taco Bell,3803 West Minnehaha Street,Tampa,FL,33614,2,21,TRUE,TRUE,TRUE
ffc52M0EHgEYQ9I1WqYzBQ,Domino's Pizza,7229 N Dale Mabry Hwy,Tampa,FL,33614,2,12,TRUE,TRUE,TRUE
_Y6BtWLCjX-PuqoRLRg7qg,KFC,8550 N Dale Mabry Hwy,Tampa,FL,33614,2,22,TRUE,TRUE,TRUE
MGTGCBCVTfWlWPzHX8iyaQ,Walmart Supercenter,8220 N Dale Mabry Hwy,Tampa,FL,33614,2,22,TRUE,FALSE,TRUE
y6aBgF8SQ3PpR6AaWuvIZQ,Popeyes Louisiana Kitchen,2619 W Waters Ave,Tampa,FL,33614,2,38,TRUE,TRUE,TRUE
